timestamp,session_id,activity,left_ear,right_ear,average_ear,eye_diff,ear_change,ear_rolling_mean,ear_rolling_std
66.437,paper_002,paper_study,0.07106,0.08825,0.07965,0.017189999999999997,0.0024399999999999977,0.08407466666666667,0.00232658814166552
66.469,paper_002,paper_study,0.07331,0.09726,0.08529,0.02395,0.005640000000000006,0.08406666666666666,0.0023218701411507037
66.502,paper_002,paper_study,0.07455,0.09632,0.08543,0.021769999999999998,0.00014000000000000123,0.08403066666666667,0.0022942738243153567
66.535,paper_002,paper_study,0.07703,0.09527,0.08615,0.018239999999999992,0.0007199999999999984,0.08403066666666667,0.0022942738243153567
66.569,paper_002,paper_study,0.07279,0.09094,0.08186,0.01815,0.004290000000000002,0.08378733333333334,0.002319588838768323
66.603,paper_002,paper_study,0.07758,0.09796,0.08777,0.02038000000000001,0.005909999999999999,0.08426533333333334,0.0023543602912338294
66.636,paper_002,paper_study,0.07151,0.10046,0.08598,0.02894999999999999,0.00179,0.08439133333333332,0.0023945380307981447
66.669,paper_002,paper_study,0.07597,0.10009,0.08803,0.024120000000000003,0.0020499999999999963,0.08452666666666667,0.0025446124225387786
66.703,paper_002,paper_study,0.07815,0.09971,0.08893,0.021559999999999996,0.000899999999999998,0.08470466666666666,0.0027588865939145715
66.735,paper_002,paper_study,0.07776,0.10123,0.08949,0.023470000000000005,0.0005600000000000049,0.08493266666666667,0.003009697342794526
66.769,paper_002,paper_study,0.07902,0.10206,0.09054,0.02303999999999999,0.0010499999999999954,0.085616,0.0030437237531846907
66.803,paper_002,paper_study,0.07759,0.09906,0.08832,0.02146999999999999,0.0022199999999999998,0.08591933333333333,0.003073193933413152
66.837,paper_002,paper_study,0.07828,0.09543,0.08686,0.01715,0.001459999999999989,0.086022,0.0030774623126369476
66.869,paper_002,paper_study,0.07995,0.09489,0.08742,0.014940000000000009,0.0005599999999999911,0.08625400000000001,0.00304024388119265
66.903,paper_002,paper_study,0.08135,0.09705,0.0892,0.015699999999999992,0.0017800000000000038,0.086728,0.0028954772614225646
66.937,paper_002,paper_study,0.0782,0.10035,0.08928,0.02214999999999999,7.999999999999674e-05,0.08737,0.0021974855760913373
66.97,paper_002,paper_study,0.08137,0.09931,0.09034,0.017939999999999998,0.0010600000000000054,0.08770666666666667,0.002242440209955385
67.003,paper_002,paper_study,0.081,0.10518,0.09309,0.024179999999999993,0.0027500000000000024,0.08821733333333334,0.002539472573659279
67.036,paper_002,paper_study,0.08093,0.09838,0.08966,0.017449999999999993,0.0034300000000000025,0.08845133333333334,0.0024967260467195266
67.07,paper_002,paper_study,0.08571,0.09299,0.08935,0.007280000000000009,0.0003100000000000047,0.08895066666666666,0.0017090702011233444
67.103,paper_002,paper_study,0.08827,0.09527,0.09177,0.006999999999999992,0.0024200000000000055,0.08921733333333333,0.00182014311315562
67.136,paper_002,paper_study,0.08075,0.09398,0.08736,0.013229999999999992,0.004410000000000011,0.08930933333333334,0.0016738171374169597
67.17,paper_002,paper_study,0.08137,0.0945,0.08794,0.013130000000000003,0.0005800000000000111,0.08930333333333333,0.0016788842666900165
67.203,paper_002,paper_study,0.07763,0.09367,0.08565,0.01604,0.0022900000000000004,0.08908466666666667,0.0019263469004671071
67.235,paper_002,paper_study,0.07794,0.09106,0.0845,0.013120000000000007,0.0011499999999999982,0.088752,0.0022543012854765137
67.27,paper_002,paper_study,0.07618,0.09247,0.08432,0.01629,0.0001799999999999996,0.08833733333333332,0.00246421087532742
67.303,paper_002,paper_study,0.07421,0.09103,0.08262,0.01682,0.001700000000000007,0.08795733333333335,0.002872707698982988
67.336,paper_002,paper_study,0.07851,0.09344,0.08597,0.014929999999999999,0.0033500000000000058,0.087898,0.0029059893815533604
67.371,paper_002,paper_study,0.07713,0.09521,0.08617,0.01808,0.00019999999999999185,0.08781466666666667,0.0029384176175664125
67.403,paper_002,paper_study,0.08277,0.09501,0.08889,0.012240000000000001,0.00272,0.087794,0.0029290534794880166
67.435,paper_002,paper_study,0.08474,0.09115,0.08795,0.006409999999999999,0.0009399999999999964,0.08770533333333333,0.0029008517632529074
67.47,paper_002,paper_study,0.0844,0.09235,0.08837,0.007949999999999999,0.0004200000000000037,0.087574,0.002816415655197872
67.502,paper_002,paper_study,0.0852,0.09602,0.09061,0.010819999999999996,0.002239999999999992,0.08740866666666668,0.002527446104175177
67.537,paper_002,paper_study,0.08431,0.10566,0.09498,0.021350000000000008,0.004369999999999999,0.08776333333333333,0.0031600354126987817
67.57,paper_002,paper_study,0.08117,0.09907,0.09012,0.0179,0.004859999999999989,0.08781466666666665,0.0031937256941557105
67.603,paper_002,paper_study,0.08496,0.09788,0.09142,0.012920000000000001,0.0012999999999999956,0.08779133333333333,0.003163903255396784
67.636,paper_002,paper_study,0.08811,0.10309,0.0956,0.014980000000000007,0.004180000000000003,0.08834066666666666,0.0037455372810581153
67.67,paper_002,paper_study,0.09134,0.10162,0.09648,0.010279999999999997,0.0008799999999999919,0.08891,0.004289795199905199
67.705,paper_002,paper_study,0.08207,0.10325,0.09266,0.02117999999999999,0.00381999999999999,0.08937733333333334,0.004291117847477429
67.736,paper_002,paper_study,0.08126,0.10125,0.09126,0.019990000000000008,0.0014000000000000123,0.089828,0.004092687206642552
67.769,paper_002,paper_study,0.08042,0.10231,0.09136,0.021889999999999993,0.00010000000000000286,0.09029733333333333,0.0038098190183220144
67.803,paper_002,paper_study,0.07598,0.09997,0.08798,0.023989999999999997,0.003379999999999994,0.09065466666666668,0.003248289366653018
67.837,paper_002,paper_study,0.08011,0.10396,0.09203,0.023849999999999996,0.004049999999999998,0.09105866666666666,0.002990658949524053
67.869,paper_002,paper_study,0.07375,0.10331,0.08853,0.029560000000000003,0.003500000000000003,0.09121599999999999,0.0027689652528365117
67.903,paper_002,paper_study,0.08184,0.10415,0.09299,0.02231000000000001,0.004460000000000006,0.09148933333333334,0.0027249704236030296
67.937,paper_002,paper_study,0.07766,0.10792,0.09279,0.030259999999999995,0.00020000000000000573,0.091812,0.0025573373429608054
67.97,paper_002,paper_study,0.08193,0.10776,0.09484,0.025829999999999992,0.0020499999999999963,0.09224333333333333,0.002479780136180864
68.004,paper_002,paper_study,0.08304,0.10425,0.09364,0.021209999999999993,0.0011999999999999927,0.09244533333333332,0.0024605628469513315
68.037,paper_002,paper_study,0.09065,0.10407,0.09736,0.013420000000000001,0.003720000000000001,0.09260399999999999,0.002700700438243868
68.069,paper_002,paper_study,0.07497,0.10481,0.08989,0.029840000000000005,0.007470000000000004,0.09258866666666667,0.002716417984525657
68.104,paper_002,paper_study,0.07288,0.10398,0.08843,0.031100000000000003,0.001460000000000003,0.09238933333333334,0.0029110343440723373
68.137,paper_002,paper_study,0.07339,0.10217,0.08778,0.02878,0.0006499999999999978,0.09186799999999999,0.002994023093715518
68.17,paper_002,paper_study,0.07511,0.10222,0.08866,0.02711000000000001,0.0008800000000000058,0.09134666666666667,0.002808689747057426
68.203,paper_002,paper_study,0.07003,0.10048,0.08525,0.030450000000000005,0.0034099999999999964,0.09085266666666666,0.0031873219091218593
68.237,paper_002,paper_study,0.06982,0.1005,0.08516,0.030680000000000013,9.000000000000674e-05,0.090446,0.003504957305627681
68.27,paper_002,paper_study,0.07153,0.09877,0.08515,0.02724,9.999999999996123e-06,0.09003200000000001,0.003747641544070638
68.304,paper_002,paper_study,0.06773,0.09868,0.0832,0.030950000000000005,0.0019500000000000073,0.08971333333333334,0.0041193769755454015
68.337,paper_002,paper_study,0.07218,0.09367,0.08292,0.02149000000000001,0.00028000000000000247,0.08910599999999999,0.004414419230526692
68.37,paper_002,paper_study,0.06301,0.09659,0.0798,0.03358,0.0031199999999999978,0.088524,0.005028549634691695
68.404,paper_002,paper_study,0.06878,0.09891,0.08385,0.030130000000000004,0.004049999999999998,0.08791466666666665,0.00500242921941175
68.438,paper_002,paper_study,0.06516,0.09115,0.07815,0.02599,0.005699999999999997,0.08693866666666666,0.0053959731899494
68.47,paper_002,paper_study,0.06947,0.09579,0.08263,0.026319999999999996,0.004479999999999998,0.08612466666666665,0.005027254102341514
68.503,paper_002,paper_study,0.06784,0.09233,0.08009,0.024489999999999998,0.0025400000000000006,0.08522133333333333,0.004792276325603297
68.537,paper_002,paper_study,0.07511,0.10535,0.09023,0.030240000000000003,0.01014000000000001,0.084746,0.003740446497409805
68.57,paper_002,paper_study,0.0728,0.09613,0.08446,0.02332999999999999,0.005770000000000011,0.084384,0.0034592377360150982
68.604,paper_002,paper_study,0.07133,0.09819,0.08476,0.026859999999999995,0.0003000000000000086,0.08413933333333333,0.0032776504360498004
68.637,paper_002,paper_study,0.06423,0.09346,0.07885,0.029230000000000006,0.005909999999999999,0.08354400000000001,0.003378589731147216
68.67,paper_002,paper_study,0.07356,0.09239,0.08297,0.01883,0.004119999999999999,0.08316466666666665,0.0030683380021149557
68.704,paper_002,paper_study,0.07253,0.10505,0.08879,0.03252000000000001,0.005819999999999992,0.08340066666666666,0.003362249388782119
68.737,paper_002,paper_study,0.07508,0.1017,0.08839,0.026620000000000005,0.0003999999999999976,0.083616,0.003579393005203416
68.771,paper_002,paper_study,0.07568,0.10344,0.08956,0.027760000000000007,0.0011700000000000044,0.08390999999999998,0.003882655571345371
68.803,paper_002,paper_study,0.06972,0.11273,0.09123,0.04300999999999999,0.0016700000000000048,0.08444533333333333,0.00430804706610718
68.837,paper_002,paper_study,0.07121,0.1085,0.08986,0.037290000000000004,0.00137000000000001,0.084908,0.004500879596572482
68.871,paper_002,paper_study,0.07056,0.10795,0.08926,0.03739000000000001,0.0005999999999999894,0.08553866666666667,0.004395557605884858
68.904,paper_002,paper_study,0.07021,0.10925,0.08973,0.039040000000000005,0.0004699999999999982,0.08593066666666666,0.004495264916181511
68.938,paper_002,paper_study,0.0689,0.11422,0.09156,0.04532,0.0018299999999999983,0.08682466666666667,0.004158174164334437
68.97,paper_002,paper_study,0.06821,0.11005,0.08913,0.04183999999999999,0.0024300000000000016,0.087258,0.004026416698325893
69.004,paper_002,paper_study,0.06568,0.11044,0.08806,0.044759999999999994,0.0010700000000000015,0.08778933333333333,0.0035050646349567413
69.038,paper_002,paper_study,0.06495,0.11248,0.08872,0.04753,0.0006599999999999939,0.08768866666666668,0.0034512313882474463
69.07,paper_002,paper_study,0.06281,0.10214,0.08247,0.03932999999999999,0.006249999999999992,0.087556,0.0036184069107018375
69.104,paper_002,paper_study,0.06125,0.10008,0.08066,0.03883,0.001810000000000006,0.08728266666666668,0.003981355595891747
69.138,paper_002,paper_study,0.0594,0.10713,0.08327,0.04773,0.002610000000000001,0.08757733333333334,0.003439330222723408
69.17,paper_002,paper_study,0.05899,0.09991,0.07945,0.04092,0.00381999999999999,0.08734266666666667,0.003869347428675241
69.205,paper_002,paper_study,0.06366,0.09829,0.08098,0.03463000000000001,0.0015299999999999897,0.086822,0.004174140116751198
69.237,paper_002,paper_study,0.06081,0.09678,0.0788,0.03597,0.0021800000000000014,0.08618266666666667,0.004626715074535943
69.27,paper_002,paper_study,0.06383,0.09907,0.08145,0.03524000000000001,0.0026499999999999996,0.085642,0.00467743702713812
69.303,paper_002,paper_study,0.06375,0.09552,0.07963,0.03176999999999999,0.0018199999999999883,0.08486866666666666,0.004646393173612706
69.337,paper_002,paper_study,0.06474,0.10115,0.08295,0.03641,0.0033199999999999896,0.08440800000000001,0.0044547746455732415
69.372,paper_002,paper_study,0.0654,0.1035,0.08445,0.038099999999999995,0.0015000000000000013,0.08408733333333333,0.0042489300613979975
69.404,paper_002,paper_study,0.06612,0.10428,0.0852,0.03816,0.0007500000000000007,0.08378533333333334,0.003971127703572378
69.437,paper_002,paper_study,0.06566,0.10209,0.08387,0.036430000000000004,0.0013299999999999979,0.08327266666666668,0.0033423397849530224
69.472,paper_002,paper_study,0.0677,0.10075,0.08423,0.03305000000000001,0.0003599999999999992,0.082946,0.0029447866767243103
69.504,paper_002,paper_study,0.06536,0.09901,0.08218,0.03365,0.0020499999999999963,0.082554,0.002584756965637747
69.538,paper_002,paper_study,0.06733,0.1015,0.08441,0.034170000000000006,0.002229999999999996,0.08226666666666667,0.0020304878606790863
69.571,paper_002,paper_study,0.06757,0.10551,0.08654,0.03794,0.002130000000000007,0.082538,0.002312018907482315
69.605,paper_002,paper_study,0.06873,0.10908,0.08891,0.04035,0.002369999999999997,0.083088,0.0027693996254962525
69.637,paper_002,paper_study,0.06509,0.10878,0.08694,0.04369000000000001,0.0019699999999999995,0.08333266666666667,0.002943284042080468
69.671,paper_002,paper_study,0.06496,0.1069,0.08593,0.04193999999999999,0.001009999999999997,0.08376466666666667,0.002805002843557507
69.705,paper_002,paper_study,0.06453,0.10548,0.08501,0.04095,0.0009200000000000041,0.08403333333333333,0.0027106448011644906
69.737,paper_002,paper_study,0.06588,0.11042,0.08815,0.04454000000000001,0.003140000000000004,0.08465666666666666,0.002487071331809538
69.771,paper_002,paper_study,0.06584,0.10605,0.08594,0.04021000000000001,0.0022100000000000036,0.084956,0.0023393765958323203
69.804,paper_002,paper_study,0.06768,0.1067,0.08719,0.03902,0.0012500000000000011,0.08546000000000001,0.0018790537132099719
69.837,paper_002,paper_study,0.06689,0.10617,0.08653,0.039279999999999995,0.0006600000000000078,0.08569866666666666,0.0017611314004097503
69.872,paper_002,paper_study,0.06765,0.1083,0.08798,0.04064999999999999,0.0014500000000000068,0.085934,0.0018173127728245315
69.905,paper_002,paper_study,0.06352,0.10773,0.08563,0.04421000000000001,0.002350000000000005,0.08596266666666667,0.0018082764748536908
69.938,paper_002,paper_study,0.06415,0.10875,0.08645,0.0446,0.0008200000000000013,0.08613466666666666,0.0017153211555426583
69.971,paper_002,paper_study,0.06781,0.10909,0.08845,0.04128000000000001,0.0020000000000000018,0.086416,0.0017266474534649652
70.006,paper_002,paper_study,0.06635,0.10345,0.0849,0.037099999999999994,0.0035499999999999976,0.08659733333333335,0.0013522387081411334
70.037,paper_002,paper_study,0.06444,0.10753,0.08599,0.04309,0.0010899999999999938,0.08670266666666666,0.0012252607108324016
70.071,paper_002,paper_study,0.06358,0.10659,0.08508,0.04301000000000001,0.0009099999999999941,0.08660533333333334,0.0012951054378790069
70.105,paper_002,paper_study,0.06444,0.10646,0.08545,0.04202,0.00036999999999999533,0.08637466666666667,0.0011559588887008713
70.139,paper_002,paper_study,0.06604,0.09942,0.08273,0.03337999999999999,0.00272,0.08609399999999999,0.0014757506564408206
70.171,paper_002,paper_study,0.06533,0.1005,0.08291,0.03517000000000001,0.0001799999999999996,0.08589266666666666,0.0016901541208914643
70.205,paper_002,paper_study,0.06425,0.1012,0.08272,0.03695,0.00018999999999999573,0.08574,0.0018694880888283573
70.238,paper_002,paper_study,0.06628,0.10342,0.08485,0.03713999999999999,0.002129999999999993,0.08552,0.0017563720725199902
70.271,paper_002,paper_study,0.06444,0.10287,0.08366,0.038430000000000006,0.0011899999999999966,0.08536800000000001,0.0018151040898879904
70.305,paper_002,paper_study,0.06565,0.0997,0.08267,0.03405,0.0009900000000000048,0.08506666666666667,0.0018655128236555335
70.339,paper_002,paper_study,0.06321,0.10531,0.08426,0.0421,0.001590000000000008,0.08491533333333333,0.0018300619297312753
70.371,paper_002,paper_study,0.06397,0.10627,0.08512,0.042300000000000004,0.0008599999999999997,0.08472466666666666,0.0016255147170121586
70.404,paper_002,paper_study,0.06654,0.10258,0.08456,0.03604,0.0005600000000000049,0.08465333333333333,0.0016063119545166478
70.439,paper_002,paper_study,0.06608,0.13141,0.09875,0.06533,0.014190000000000008,0.08547333333333333,0.003977843397523763
70.471,paper_002,paper_study,0.07151,0.12507,0.09829,0.05355999999999998,0.0004600000000000021,0.08612933333333332,0.005144183215279806
70.504,paper_002,paper_study,0.06776,0.11156,0.08966,0.043800000000000006,0.008629999999999999,0.08644666666666666,0.005209335941592421
70.538,paper_002,paper_study,0.06349,0.0996,0.08155,0.03610999999999999,0.008110000000000006,0.08615066666666667,0.005361070610915663
70.572,paper_002,paper_study,0.06736,0.10662,0.08699,0.03926,0.00544,0.08627800000000001,0.005356504990595201
70.605,paper_002,paper_study,0.06619,0.09911,0.08265,0.032920000000000005,0.004339999999999997,0.08609133333333334,0.005435624378205129
70.638,paper_002,paper_study,0.06595,0.10512,0.08553,0.03917000000000001,0.0028799999999999937,0.08627800000000001,0.005359491180538624
70.672,paper_002,paper_study,0.06783,0.10519,0.08651,0.037360000000000004,0.0009800000000000086,0.08651800000000001,0.005277881338999304
70.705,paper_002,paper_study,0.06666,0.09815,0.0824,0.031490000000000004,0.0041100000000000025,0.08649666666666667,0.005294948626036575
70.739,paper_002,paper_study,0.0649,0.09611,0.08051,0.03121,0.0018900000000000028,0.08620733333333333,0.005505735278086524
70.773,paper_002,paper_study,0.06782,0.09429,0.08106,0.026469999999999994,0.0005499999999999949,0.086034,0.005631157962620608
70.805,paper_002,paper_study,0.06478,0.10198,0.08338,0.0372,0.0023200000000000026,0.08608133333333333,0.0056037791669877966
70.838,paper_002,paper_study,0.06945,0.10821,0.08883,0.03876,0.00545000000000001,0.086386,0.005621885550493069
70.872,paper_002,paper_study,0.06889,0.1021,0.0855,0.03320999999999999,0.0033299999999999996,0.08641133333333334,0.005616626932174125
70.905,paper_002,paper_study,0.06743,0.09666,0.08204,0.029229999999999992,0.0034600000000000047,0.08624333333333332,0.005712822253074539
70.937,paper_002,paper_study,0.06752,0.09246,0.07999,0.024940000000000004,0.0020499999999999963,0.08499266666666667,0.004751944664579248
70.971,paper_002,paper_study,0.07224,0.10536,0.0888,0.03312,0.008809999999999998,0.08436,0.0032492460663952256
71.005,paper_002,paper_study,0.06849,0.09778,0.08313,0.02929000000000001,0.005670000000000008,0.08392466666666666,0.002907951823794282
71.039,paper_002,paper_study,0.06694,0.0964,0.08167,0.02946,0.001459999999999989,0.08393266666666667,0.0029011093116392424
71.071,paper_002,paper_study,0.06047,0.0953,0.07789,0.03482999999999999,0.0037800000000000056,0.08332600000000001,0.0031563536828772875
71.105,paper_002,paper_study,0.05968,0.09566,0.07767,0.03598,0.00021999999999999797,0.082994,0.003478053232154246
71.139,paper_002,paper_study,0.0621,0.09032,0.07621,0.028219999999999995,0.001460000000000003,0.08237266666666666,0.0038093540259763426
71.171,paper_002,paper_study,0.06153,0.09245,0.07699,0.030920000000000003,0.0007800000000000029,0.081738,0.003863474010337748
71.206,paper_002,paper_study,0.06068,0.09141,0.07605,0.030730000000000007,0.0009399999999999964,0.08131466666666666,0.004124811453120393
71.239,paper_002,paper_study,0.06226,0.09421,0.07823,0.03195,0.0021799999999999875,0.08116266666666667,0.004197942466538165
71.272,paper_002,paper_study,0.06188,0.09847,0.08018,0.036590000000000004,0.0019500000000000073,0.081104,0.004205621747815399
71.305,paper_002,paper_study,0.06634,0.09432,0.08033,0.027980000000000005,0.00014999999999999736,0.08090066666666666,0.004161217999345711
71.339,paper_002,paper_study,0.06457,0.09831,0.08144,0.03373999999999999,0.0011099999999999999,0.08040800000000001,0.0035475951613106456
71.371,paper_002,paper_study,0.06453,0.10276,0.08364,0.03823,0.0022000000000000075,0.08028400000000001,0.0033857132609979705
71.405,paper_002,paper_study,0.06365,0.10558,0.08462,0.041929999999999995,0.0009799999999999948,0.080456,0.0035431660579584756
71.439,paper_002,paper_study,0.06349,0.09855,0.08102,0.035059999999999994,0.003600000000000006,0.08052466666666666,0.00354347058820969
71.471,paper_002,paper_study,0.06238,0.0992,0.08079,0.03682,0.0002299999999999941,0.07999066666666667,0.0027137019171642996
71.505,paper_002,paper_study,0.06211,0.09921,0.08066,0.03710000000000001,0.0001300000000000051,0.079826,0.0025813114053541866
71.539,paper_002,paper_study,0.06514,0.0959,0.08052,0.030759999999999996,0.00014000000000000123,0.07974933333333332,0.002539368500421981
71.571,paper_002,paper_study,0.06513,0.09549,0.08031,0.030360000000000012,0.00020999999999998797,0.07991066666666666,0.002489180779365778
71.605,paper_002,paper_study,0.06384,0.09288,0.07836,0.02904000000000001,0.0019500000000000073,0.07995666666666666,0.0024508968232217223
71.64,paper_002,paper_study,0.06375,0.09205,0.0779,0.028300000000000006,0.0004600000000000021,0.08006933333333334,0.002300597644915918
71.671,paper_002,paper_study,0.06331,0.09707,0.08019,0.03376,0.0022900000000000004,0.08028266666666667,0.00213722271941045
71.706,paper_002,paper_study,0.06357,0.09649,0.08003,0.032920000000000005,0.00015999999999999348,0.08054800000000001,0.0017936483171730347
71.74,paper_002,paper_study,0.06307,0.09698,0.08002,0.033909999999999996,1.0000000000010001e-05,0.08066733333333334,0.0016846469179263245
71.771,paper_002,paper_study,0.0653,0.09499,0.08015,0.029690000000000008,0.0001300000000000051,0.08066533333333334,0.0016852844891908413
71.806,paper_002,paper_study,0.06097,0.09181,0.07639,0.03084,0.0037599999999999995,0.08040266666666666,0.0020158956416636595
71.839,paper_002,paper_study,0.06324,0.09685,0.08005,0.03361,0.0036599999999999966,0.08031,0.0019966614993133912
71.872,paper_002,paper_study,0.06444,0.10199,0.08321,0.03755,0.00316000000000001,0.08028133333333333,0.0019479288145745756
71.905,paper_002,paper_study,0.06411,0.09865,0.08138,0.03454,0.0018300000000000122,0.08006533333333334,0.001576732003070575
71.94,paper_002,paper_study,0.06555,0.09135,0.07845,0.025800000000000003,0.002929999999999988,0.07989399999999999,0.0016049646190974078
71.973,paper_002,paper_study,0.06467,0.09169,0.07818,0.02701999999999999,0.00027000000000000635,0.07972,0.001641941359657648
72.005,paper_002,paper_study,0.06533,0.09349,0.07941,0.028160000000000004,0.001229999999999995,0.07963666666666666,0.0016224305693507781
72.039,paper_002,paper_study,0.06636,0.09045,0.07841,0.02409,0.0010000000000000009,0.079496,0.0016318166913806787
72.072,paper_002,paper_study,0.06138,0.09364,0.07751,0.032260000000000004,0.000899999999999998,0.07930933333333333,0.0016911216339859068
72.106,paper_002,paper_study,0.06243,0.09715,0.07979,0.03472,0.0022800000000000042,0.07940466666666667,0.0016740023325869764
72.139,paper_002,paper_study,0.06254,0.09544,0.07899,0.0329,0.0007999999999999952,0.07947733333333333,0.0016270194777368964
72.173,paper_002,paper_study,0.06234,0.09342,0.07788,0.031080000000000003,0.0011099999999999999,0.07932333333333334,0.0016636563289739764
72.206,paper_002,paper_study,0.06356,0.09119,0.07737,0.027629999999999988,0.0005100000000000104,0.079146,0.0017236373499864798
72.239,paper_002,paper_study,0.06022,0.09225,0.07623,0.032029999999999996,0.0011399999999999882,0.07889333333333333,0.001858850130996683
72.273,paper_002,paper_study,0.05996,0.09631,0.07814,0.03635000000000001,0.001909999999999995,0.07875933333333333,0.0018340722320463448
72.306,paper_002,paper_study,0.06298,0.09422,0.0786,0.031240000000000004,0.0004600000000000021,0.07890666666666667,0.0017150496313745036
72.338,paper_002,paper_study,0.0608,0.09403,0.07741,0.03323,0.0011899999999999966,0.07873066666666666,0.0017247710683095682
72.372,paper_002,paper_study,0.06194,0.09587,0.0789,0.033929999999999995,0.0014899999999999913,0.07844333333333335,0.0012063384189085243
72.406,paper_002,paper_study,0.06123,0.09748,0.07936,0.03625,0.0004600000000000021,0.07830866666666667,0.0009379983754587329
72.439,paper_002,paper_study,0.06271,0.10063,0.08167,0.037919999999999995,0.0023100000000000065,0.07852333333333333,0.0012790938012371648
72.473,paper_002,paper_study,0.06478,0.09947,0.08213,0.03469,0.0004599999999999882,0.07878666666666666,0.0015755981479400284
72.505,paper_002,paper_study,0.06388,0.10144,0.08266,0.037559999999999996,0.0005300000000000027,0.07900333333333334,0.0018644250996925535
72.539,paper_002,paper_study,0.06507,0.1013,0.08318,0.03623,0.0005200000000000066,0.07932133333333334,0.0021421079960285546
72.573,paper_002,paper_study,0.06541,0.0943,0.07986,0.02889,0.0033200000000000035,0.079478,0.0020853543720734226
72.606,paper_002,paper_study,0.06652,0.10014,0.08333,0.03362000000000001,0.003470000000000001,0.07971400000000001,0.0023112606331326464
72.639,paper_002,paper_study,0.06364,0.09658,0.08011,0.03294,0.0032200000000000006,0.07978866666666667,0.002304281315494145
72.672,paper_002,paper_study,0.06056,0.09472,0.07764,0.034159999999999996,0.00247,0.07977266666666667,0.002319265483064719
72.706,paper_002,paper_study,0.06272,0.09499,0.07885,0.03227000000000001,0.0012100000000000027,0.07987133333333334,0.0022398720201497573
72.739,paper_002,paper_study,0.06298,0.09163,0.07731,0.02865000000000001,0.0015399999999999997,0.07994333333333332,0.002129079837010364
72.773,paper_002,paper_study,0.06232,0.09467,0.07849,0.032350000000000004,0.0011800000000000005,0.07996666666666667,0.0021097348061697445
72.806,paper_002,paper_study,0.06357,0.09432,0.07894,0.03075,0.0004499999999999921,0.07998933333333333,0.002095783067650327
72.838,paper_002,paper_study,0.06585,0.09508,0.08047,0.029229999999999992,0.0015300000000000036,0.08019333333333334,0.0019720571806600283
72.873,paper_002,paper_study,0.06536,0.09118,0.07827,0.025819999999999996,0.0021999999999999936,0.08015133333333332,0.0020079515740656587
72.905,paper_002,paper_study,0.06643,0.09302,0.07973,0.026590000000000003,0.001459999999999989,0.08017600000000001,0.001999792132050683
72.939,paper_002,paper_study,0.06569,0.08982,0.07776,0.02413,0.0019699999999999995,0.07991533333333332,0.0020454509340956193
72.972,paper_002,paper_study,0.06758,0.08941,0.07849,0.021830000000000002,0.0007300000000000084,0.07967266666666668,0.0019787747531724077
73.006,paper_002,paper_study,0.06536,0.08779,0.07658,0.022430000000000005,0.001910000000000009,0.07926733333333333,0.0019455754443111711
73.039,paper_002,paper_study,0.06544,0.08978,0.07761,0.02434,0.0010300000000000031,0.07889600000000001,0.0016553627138087695
73.072,paper_002,paper_study,0.06517,0.08494,0.07506,0.019769999999999996,0.0025499999999999967,0.07857600000000001,0.0019013671772804969
73.106,paper_002,paper_study,0.06441,0.09402,0.07922,0.02961000000000001,0.004159999999999997,0.078302,0.001396445487651533
73.14,paper_002,paper_study,0.06236,0.09614,0.07925,0.033780000000000004,3.0000000000002247e-05,0.07824466666666667,0.0013331320086035186
73.173,paper_002,paper_study,0.0644,0.097,0.0807,0.032600000000000004,0.001449999999999993,0.07844866666666665,0.0014619012408769725
73.206,paper_002,paper_study,0.06677,0.09593,0.08135,0.029160000000000005,0.0006500000000000117,0.07861533333333333,0.001642301810897653
73.239,paper_002,paper_study,0.06665,0.10767,0.08716,0.04102,0.005809999999999996,0.07927200000000001,0.002707126045930297
73.273,paper_002,paper_study,0.06539,0.10653,0.08596,0.041139999999999996,0.0012000000000000066,0.07977,0.0031959483278471068
73.306,paper_002,paper_study,0.06523,0.1133,0.08927,0.04807,0.0033100000000000074,0.08045866666666668,0.004012875468263729
73.339,paper_002,paper_study,0.06655,0.11561,0.09108,0.049060000000000006,0.0018099999999999922,0.081166,0.00486057139498001
73.373,paper_002,paper_study,0.06478,0.10946,0.08712,0.04468,0.003959999999999991,0.081756,0.005018494082603542
73.405,paper_002,paper_study,0.06657,0.10706,0.08682,0.04049,0.0003000000000000086,0.08222866666666666,0.00514630362030507
73.439,paper_002,paper_study,0.06667,0.10188,0.08427,0.035210000000000005,0.0025499999999999967,0.08266266666666668,0.005015368476230362
73.473,paper_002,paper_study,0.06646,0.10051,0.08348,0.03405,0.000789999999999999,0.08299533333333332,0.0048825620713859675
73.506,paper_002,paper_study,0.06722,0.09913,0.08317,0.031909999999999994,0.0003100000000000047,0.08343466666666667,0.004549180250590823
73.538,paper_002,paper_study,0.06553,0.09991,0.08272,0.034379999999999994,0.0004499999999999921,0.08377533333333334,0.004264251511386932
73.573,paper_002,paper_study,0.06772,0.10573,0.08673,0.03801,0.00401,0.08455333333333333,0.003568388325011777
73.606,paper_002,paper_study,0.06826,0.0958,0.08203,0.027539999999999995,0.004699999999999996,0.08474066666666667,0.0033344938932009936
73.639,paper_002,paper_study,0.06901,0.10002,0.08452,0.031009999999999996,0.0024899999999999922,0.085092,0.00297265682032318
