13.431,normal_study,0.23663,0.26092,0.24877
13.466,normal_study,0.23304,0.25136,0.24220
13.501,normal_study,0.22625,0.26372,0.24498
13.537,normal_study,0.23953,0.25544,0.24749
13.572,normal_study,0.23609,0.25881,0.24745
13.608,normal_study,0.22843,0.26027,0.24435
13.643,normal_study,0.22088,0.24566,0.23327
13.678,normal_study,0.19953,0.22372,0.21163
13.713,normal_study,0.20019,0.22939,0.21479
13.749,normal_study,0.20766,0.23790,0.22278
13.784,normal_study,0.20576,0.24208,0.22392
13.819,normal_study,0.20471,0.23909,0.22190
13.855,normal_study,0.20811,0.23715,0.22263
13.891,normal_study,0.21024,0.24265,0.22645
13.925,normal_study,0.21092,0.23683,0.22388
13.961,normal_study,0.21273,0.23614,0.22444
13.996,normal_study,0.21615,0.23551,0.22583
14.032,normal_study,0.21091,0.24344,0.22717
14.067,normal_study,0.20273,0.23941,0.22107
14.102,normal_study,0.19529,0.24334,0.21932
14.138,normal_study,0.20469,0.24350,0.22409
14.173,normal_study,0.20631,0.24304,0.22467
14.208,normal_study,0.20923,0.24102,0.22512
14.244,normal_study,0.20916,0.24238,0.22577
14.278,normal_study,0.20439,0.23267,0.21853
14.314,normal_study,0.14390,0.20409,0.17400
14.350,normal_study,0.13755,0.20670,0.17212
14.385,normal_study,0.13274,0.20183,0.16728
14.421,normal_study,0.11972,0.21076,0.16524
14.456,normal_study,0.12901,0.20528,0.16714
14.492,normal_study,0.11988,0.20506,0.16247
14.527,normal_study,0.11871,0.20804,0.16338
14.561,normal_study,0.11532,0.21296,0.16414
14.597,normal_study,0.12972,0.22532,0.17752
14.633,normal_study,0.15071,0.20776,0.17924
14.668,normal_study,0.14385,0.20531,0.17458
14.703,normal_study,0.11180,0.22013,0.16596
14.738,normal_study,0.18725,0.21808,0.20266
14.777,normal_study,0.21139,0.25478,0.23309
14.809,normal_study,0.21033,0.24475,0.22754
14.845,normal_study,0.21028,0.24410,0.22719
14.881,normal_study,0.20946,0.24104,0.22525
14.916,normal_study,0.19672,0.23703,0.21688
14.951,normal_study,0.20767,0.23761,0.22264
14.986,normal_study,0.20833,0.23981,0.22407
15.021,normal_study,0.21217,0.23618,0.22417
15.058,normal_study,0.21202,0.23588,0.22395
15.092,normal_study,0.20680,0.23268,0.21974
15.127,normal_study,0.17006,0.21499,0.19253
15.163,normal_study,0.18633,0.22039,0.20336
15.198,normal_study,0.18057,0.22612,0.20334
15.233,normal_study,0.18165,0.22132,0.20149
15.270,normal_study,0.18376,0.22218,0.20297
15.305,normal_study,0.17600,0.21613,0.19606
15.340,normal_study,0.18359,0.22356,0.20358
15.376,normal_study,0.19405,0.21834,0.20620
15.410,normal_study,0.18175,0.22163,0.20169
15.446,normal_study,0.19009,0.23129,0.21069
15.481,normal_study,0.16605,0.22011,0.19308
15.517,normal_study,0.16461,0.22252,0.19356
15.552,normal_study,0.15960,0.22519,0.19239
15.587,normal_study,0.19918,0.22622,0.21270
15.623,normal_study,0.19381,0.22954,0.21167
15.657,normal_study,0.19738,0.22726,0.21232
15.694,normal_study,0.18164,0.22685,0.20425
15.728,normal_study,0.17897,0.22452,0.20175
15.763,normal_study,0.18922,0.21435,0.20178
15.799,normal_study,0.17977,0.21566,0.19772
15.835,normal_study,0.18600,0.21964,0.20282
15.870,normal_study,0.19150,0.22398,0.20774
15.911,normal_study,0.18893,0.21896,0.20394
15.942,normal_study,0.18775,0.21874,0.20324
15.979,normal_study,0.17114,0.21309,0.19211
16.054,normal_study,0.19677,0.23489,0.21583
16.126,normal_study,0.20903,0.24154,0.22529
16.188,normal_study,0.21196,0.23493,0.22344
16.227,normal_study,0.21146,0.24376,0.22761
16.260,normal_study,0.20472,0.24614,0.22543
16.296,normal_study,0.21109,0.24392,0.22751
16.331,normal_study,0.20749,0.24991,0.22870
16.365,normal_study,0.20861,0.24766,0.22814
16.402,normal_study,0.20546,0.24051,0.22299
16.438,normal_study,0.20625,0.23807,0.22216
16.471,normal_study,0.20691,0.24450,0.22570
16.507,normal_study,0.20509,0.24473,0.22491
16.544,normal_study,0.21399,0.24760,0.23079
16.579,normal_study,0.21639,0.23729,0.22684
16.626,normal_study,0.22419,0.24385,0.23402
16.687,normal_study,0.21590,0.24849,0.23220
16.757,normal_study,0.21693,0.24482,0.23087
16.795,normal_study,0.21164,0.24317,0.22740
16.876,normal_study,0.19237,0.21868,0.20552
16.973,normal_study,0.20233,0.23223,0.21728
17.288,normal_study,0.19553,0.22162,0.20858
17.364,normal_study,0.20976,0.24172,0.22574
17.418,normal_study,0.21174,0.27127,0.24150
17.487,normal_study,0.22428,0.26176,0.24302
17.961,normal_study,0.22479,0.26081,0.24280
18.020,normal_study,0.23859,0.28420,0.26139
18.079,normal_study,0.24173,0.27136,0.25654
18.144,normal_study,0.24750,0.27605,0.26178
18.218,normal_study,0.25324,0.27642,0.26483
18.626,normal_study,0.25288,0.26833,0.26060
18.844,normal_study,0.25451,0.26754,0.26103
18.903,normal_study,0.24046,0.26655,0.25350
18.965,normal_study,0.24337,0.27230,0.25784
19.030,normal_study,0.23917,0.27733,0.25825
19.100,normal_study,0.24198,0.27532,0.25865
19.170,normal_study,0.24405,0.27010,0.25708
19.208,normal_study,0.23471,0.25465,0.24468
19.287,normal_study,0.23127,0.26172,0.24650
19.585,normal_study,0.22867,0.26193,0.24530
19.750,normal_study,0.23203,0.25749,0.24476
19.831,normal_study,0.23590,0.26630,0.25110
20.046,normal_study,0.23111,0.26418,0.24765
20.169,normal_study,0.21195,0.24861,0.23028
20.255,normal_study,0.21459,0.24973,0.23216
20.355,normal_study,0.19658,0.24365,0.22011
20.435,normal_study,0.22260,0.24263,0.23262
20.506,normal_study,0.21169,0.24073,0.22621
20.562,normal_study,0.21278,0.25505,0.23391
20.636,normal_study,0.22368,0.25257,0.23812
20.986,normal_study,0.21080,0.26124,0.23602
21.077,normal_study,0.22341,0.26738,0.24540
21.145,normal_study,0.22813,0.27014,0.24913
21.205,normal_study,0.22686,0.26703,0.24694
21.266,normal_study,0.23336,0.27412,0.25374
21.325,normal_study,0.22051,0.27063,0.24557
21.387,normal_study,0.22840,0.27006,0.24923
21.468,normal_study,0.22337,0.27157,0.24747
21.552,normal_study,0.23273,0.28273,0.25773
21.610,normal_study,0.22811,0.27373,0.25092
21.682,normal_study,0.21715,0.25680,0.23698
21.754,normal_study,0.22794,0.26830,0.24812
21.821,normal_study,0.22812,0.26724,0.24768
21.891,normal_study,0.22030,0.27376,0.24703
21.961,normal_study,0.22495,0.26814,0.24655
22.042,normal_study,0.23121,0.26955,0.25038
22.104,normal_study,0.22412,0.27265,0.24838
22.176,normal_study,0.22458,0.26833,0.24645
22.244,normal_study,0.22494,0.26532,0.24513
