timestamp,session_id,activity,left_ear,right_ear,average_ear
56.058,screen_004,screen_study,0.23757,0.28565,0.26161
56.09,screen_004,screen_study,0.23878,0.28807,0.26342
56.124,screen_004,screen_study,0.24218,0.28579,0.26398
56.156,screen_004,screen_study,0.24112,0.29017,0.26565
56.19,screen_004,screen_study,0.23512,0.29425,0.26468
56.224,screen_004,screen_study,0.23859,0.28964,0.26411
56.257,screen_004,screen_study,0.23921,0.2968,0.268
56.29,screen_004,screen_study,0.24057,0.29235,0.26646
56.324,screen_004,screen_study,0.23649,0.28679,0.26164
56.357,screen_004,screen_study,0.24004,0.28631,0.26317
56.391,screen_004,screen_study,0.24073,0.29655,0.26864
56.424,screen_004,screen_study,0.23548,0.29272,0.2641
56.457,screen_004,screen_study,0.23328,0.30066,0.26697
56.49,screen_004,screen_study,0.23678,0.2989,0.26784
56.524,screen_004,screen_study,0.23331,0.30054,0.26692
56.557,screen_004,screen_study,0.23998,0.29627,0.26812
56.59,screen_004,screen_study,0.24139,0.29643,0.26891
56.623,screen_004,screen_study,0.24666,0.30107,0.27386
56.657,screen_004,screen_study,0.24545,0.29721,0.27133
56.69,screen_004,screen_study,0.24808,0.29362,0.27085
56.724,screen_004,screen_study,0.24318,0.30407,0.27363
56.757,screen_004,screen_study,0.25073,0.30053,0.27563
56.79,screen_004,screen_study,0.24992,0.29862,0.27427
56.823,screen_004,screen_study,0.2473,0.29477,0.27104
56.857,screen_004,screen_study,0.2532,0.30066,0.27693
56.89,screen_004,screen_study,0.24987,0.30479,0.27733
56.923,screen_004,screen_study,0.25277,0.30473,0.27875
56.957,screen_004,screen_study,0.25441,0.30244,0.27842
56.991,screen_004,screen_study,0.25444,0.30345,0.27895
57.024,screen_004,screen_study,0.25535,0.29873,0.27704
57.057,screen_004,screen_study,0.25438,0.29986,0.27712
57.091,screen_004,screen_study,0.25632,0.30167,0.279
57.124,screen_004,screen_study,0.25472,0.30327,0.27899
57.157,screen_004,screen_study,0.25341,0.29791,0.27566
57.19,screen_004,screen_study,0.24999,0.30458,0.27729
57.223,screen_004,screen_study,0.24363,0.29891,0.27127
57.258,screen_004,screen_study,0.24999,0.29754,0.27377
57.291,screen_004,screen_study,0.25643,0.29547,0.27595
57.324,screen_004,screen_study,0.2564,0.3003,0.27835
57.357,screen_004,screen_study,0.25481,0.30745,0.28113
57.391,screen_004,screen_study,0.2583,0.30231,0.28031
57.424,screen_004,screen_study,0.25863,0.30042,0.27952
57.457,screen_004,screen_study,0.25346,0.30304,0.27825
57.491,screen_004,screen_study,0.25804,0.30109,0.27957
57.525,screen_004,screen_study,0.258,0.29314,0.27557
57.557,screen_004,screen_study,0.25871,0.30103,0.27987
57.591,screen_004,screen_study,0.25903,0.30048,0.27975
57.624,screen_004,screen_study,0.26306,0.30396,0.28351
57.658,screen_004,screen_study,0.26428,0.30283,0.28356
57.69,screen_004,screen_study,0.26346,0.30193,0.28269
57.724,screen_004,screen_study,0.26291,0.30134,0.28212
57.757,screen_004,screen_study,0.26054,0.30204,0.28129
57.791,screen_004,screen_study,0.26203,0.30254,0.28228
57.824,screen_004,screen_study,0.25906,0.30086,0.27996
57.857,screen_004,screen_study,0.26197,0.30336,0.28266
57.891,screen_004,screen_study,0.2603,0.30647,0.28339
57.923,screen_004,screen_study,0.26501,0.30749,0.28625
57.958,screen_004,screen_study,0.26519,0.30665,0.28592
57.991,screen_004,screen_study,0.2601,0.29985,0.27998
58.024,screen_004,screen_study,0.25742,0.30642,0.28192
58.057,screen_004,screen_study,0.25543,0.29236,0.2739
58.091,screen_004,screen_study,0.25581,0.30213,0.27897
58.124,screen_004,screen_study,0.26216,0.29953,0.28084
58.157,screen_004,screen_study,0.26404,0.30089,0.28247
58.191,screen_004,screen_study,0.26904,0.29853,0.28378
58.224,screen_004,screen_study,0.2627,0.27188,0.26729
58.259,screen_004,screen_study,0.24355,0.27952,0.26154
58.29,screen_004,screen_study,0.24343,0.28123,0.26233
58.324,screen_004,screen_study,0.24186,0.2797,0.26078
58.358,screen_004,screen_study,0.23909,0.28029,0.25969
58.392,screen_004,screen_study,0.2394,0.28624,0.26282
58.424,screen_004,screen_study,0.24232,0.2882,0.26526
58.458,screen_004,screen_study,0.23472,0.30357,0.26915
58.49,screen_004,screen_study,0.23434,0.2999,0.26712
58.524,screen_004,screen_study,0.23921,0.30404,0.27163
58.558,screen_004,screen_study,0.2429,0.30822,0.27556
58.59,screen_004,screen_study,0.24143,0.31296,0.2772
58.625,screen_004,screen_study,0.2341,0.31527,0.27469
58.658,screen_004,screen_study,0.23579,0.3183,0.27704
58.691,screen_004,screen_study,0.23712,0.31042,0.27377
58.725,screen_004,screen_study,0.23367,0.31446,0.27407
58.757,screen_004,screen_study,0.22812,0.31442,0.27127
58.792,screen_004,screen_study,0.23072,0.31178,0.27125
58.825,screen_004,screen_study,0.22899,0.31066,0.26983
58.858,screen_004,screen_study,0.23083,0.31082,0.27083
58.893,screen_004,screen_study,0.22881,0.30864,0.26872
58.925,screen_004,screen_study,0.22793,0.30224,0.26508
58.963,screen_004,screen_study,0.22968,0.31076,0.27022
59.027,screen_004,screen_study,0.22403,0.31166,0.26784
59.06,screen_004,screen_study,0.21976,0.30836,0.26406
59.092,screen_004,screen_study,0.22389,0.30927,0.26658
59.126,screen_004,screen_study,0.22349,0.30008,0.26179
59.161,screen_004,screen_study,0.23712,0.28493,0.26102
59.191,screen_004,screen_study,0.22762,0.29989,0.26375
59.226,screen_004,screen_study,0.2398,0.30224,0.27102
59.26,screen_004,screen_study,0.24115,0.29943,0.27029
59.292,screen_004,screen_study,0.24257,0.29444,0.2685
59.326,screen_004,screen_study,0.24272,0.30085,0.27179
59.358,screen_004,screen_study,0.24479,0.29505,0.26992
59.392,screen_004,screen_study,0.24333,0.28643,0.26488
59.426,screen_004,screen_study,0.23906,0.29647,0.26777
59.458,screen_004,screen_study,0.24213,0.2917,0.26692
59.491,screen_004,screen_study,0.24467,0.2925,0.26858
59.524,screen_004,screen_study,0.23956,0.29387,0.26672
59.558,screen_004,screen_study,0.23666,0.29071,0.26369
59.592,screen_004,screen_study,0.24296,0.28871,0.26583
59.626,screen_004,screen_study,0.23851,0.28415,0.26133
59.659,screen_004,screen_study,0.24288,0.28742,0.26515
59.691,screen_004,screen_study,0.24399,0.29011,0.26705
59.724,screen_004,screen_study,0.24304,0.28042,0.26173
59.759,screen_004,screen_study,0.24308,0.28566,0.26437
59.792,screen_004,screen_study,0.24449,0.28748,0.26599
59.826,screen_004,screen_study,0.24675,0.28448,0.26562
59.859,screen_004,screen_study,0.24456,0.29292,0.26874
59.891,screen_004,screen_study,0.25517,0.29456,0.27487
59.926,screen_004,screen_study,0.25026,0.2961,0.27318
59.959,screen_004,screen_study,0.24799,0.29329,0.27064
59.992,screen_004,screen_study,0.24993,0.29579,0.27286
60.026,screen_004,screen_study,0.25274,0.2794,0.26607
60.058,screen_004,screen_study,0.24091,0.28552,0.26322
60.092,screen_004,screen_study,0.24295,0.27994,0.26144
60.126,screen_004,screen_study,0.23747,0.27883,0.25815
60.158,screen_004,screen_study,0.24169,0.28197,0.26183
60.192,screen_004,screen_study,0.24432,0.28305,0.26368
60.226,screen_004,screen_study,0.24486,0.28611,0.26548
60.259,screen_004,screen_study,0.23954,0.2842,0.26187
60.292,screen_004,screen_study,0.24374,0.28931,0.26653
60.325,screen_004,screen_study,0.24573,0.28297,0.26435
60.359,screen_004,screen_study,0.24428,0.29274,0.26851
60.393,screen_004,screen_study,0.24422,0.28478,0.2645
60.426,screen_004,screen_study,0.24095,0.29359,0.26727
60.459,screen_004,screen_study,0.24166,0.28975,0.2657
60.493,screen_004,screen_study,0.24083,0.28633,0.26358
60.526,screen_004,screen_study,0.23987,0.28885,0.26436
60.559,screen_004,screen_study,0.24124,0.29055,0.26589
60.593,screen_004,screen_study,0.24377,0.29418,0.26898
60.625,screen_004,screen_study,0.24525,0.28996,0.26761
60.66,screen_004,screen_study,0.24631,0.2925,0.2694
60.692,screen_004,screen_study,0.24585,0.28813,0.26699
60.726,screen_004,screen_study,0.24541,0.29344,0.26942
60.759,screen_004,screen_study,0.2436,0.29549,0.26955
60.793,screen_004,screen_study,0.24445,0.29754,0.27099
60.826,screen_004,screen_study,0.24716,0.29303,0.2701
60.86,screen_004,screen_study,0.24725,0.28879,0.26802
60.892,screen_004,screen_study,0.24644,0.2873,0.26687
60.925,screen_004,screen_study,0.24536,0.28385,0.2646
60.959,screen_004,screen_study,0.22127,0.26977,0.24552
60.993,screen_004,screen_study,0.20803,0.273,0.24051
61.026,screen_004,screen_study,0.20903,0.27901,0.24402
61.06,screen_004,screen_study,0.20451,0.28533,0.24492
61.092,screen_004,screen_study,0.21664,0.2846,0.25062
61.127,screen_004,screen_study,0.21541,0.28735,0.25138
61.159,screen_004,screen_study,0.21418,0.28505,0.24961
61.193,screen_004,screen_study,0.21713,0.29074,0.25393
61.226,screen_004,screen_study,0.21496,0.29376,0.25436
61.259,screen_004,screen_study,0.21502,0.2901,0.25256
61.293,screen_004,screen_study,0.21523,0.28933,0.25228
61.326,screen_004,screen_study,0.21458,0.28521,0.2499
61.36,screen_004,screen_study,0.21596,0.2913,0.25363
61.392,screen_004,screen_study,0.21568,0.29326,0.25447
61.426,screen_004,screen_study,0.21424,0.28884,0.25154
61.459,screen_004,screen_study,0.22087,0.28803,0.25445
61.493,screen_004,screen_study,0.22235,0.29625,0.2593
61.526,screen_004,screen_study,0.21986,0.30332,0.26159
61.56,screen_004,screen_study,0.22023,0.29974,0.25998
61.592,screen_004,screen_study,0.21838,0.30346,0.26092
61.626,screen_004,screen_study,0.21502,0.29673,0.25588
61.66,screen_004,screen_study,0.21785,0.3052,0.26152
61.694,screen_004,screen_study,0.2174,0.29606,0.25673
61.726,screen_004,screen_study,0.21801,0.29668,0.25735
61.761,screen_004,screen_study,0.23794,0.26546,0.2517
61.794,screen_004,screen_study,0.22631,0.26376,0.24504
61.826,screen_004,screen_study,0.2312,0.2723,0.25175
61.859,screen_004,screen_study,0.2314,0.27385,0.25262
61.895,screen_004,screen_study,0.23147,0.27573,0.2536
61.926,screen_004,screen_study,0.2331,0.28421,0.25866
61.96,screen_004,screen_study,0.23097,0.27729,0.25413
61.993,screen_004,screen_study,0.23124,0.26987,0.25055
62.026,screen_004,screen_study,0.23032,0.26693,0.24863
62.059,screen_004,screen_study,0.23338,0.2652,0.24929
62.093,screen_004,screen_study,0.22652,0.26795,0.24723
62.126,screen_004,screen_study,0.23144,0.27319,0.25232
62.159,screen_004,screen_study,0.22818,0.27842,0.2533
62.193,screen_004,screen_study,0.22545,0.28173,0.25359
62.226,screen_004,screen_study,0.23063,0.27111,0.25087
62.26,screen_004,screen_study,0.22256,0.27955,0.25106
62.293,screen_004,screen_study,0.22885,0.2814,0.25512
62.326,screen_004,screen_study,0.232,0.28138,0.25669
62.36,screen_004,screen_study,0.23487,0.28566,0.26026
62.393,screen_004,screen_study,0.23737,0.28863,0.263
62.426,screen_004,screen_study,0.23655,0.28769,0.26212
62.459,screen_004,screen_study,0.237,0.28637,0.26168
62.493,screen_004,screen_study,0.24234,0.28482,0.26358
62.526,screen_004,screen_study,0.24021,0.28951,0.26486
62.561,screen_004,screen_study,0.24321,0.28618,0.26469
62.593,screen_004,screen_study,0.23893,0.28704,0.26298
62.627,screen_004,screen_study,0.24405,0.28629,0.26517
62.66,screen_004,screen_study,0.24353,0.28501,0.26427
62.693,screen_004,screen_study,0.23833,0.27801,0.25817
62.727,screen_004,screen_study,0.23531,0.25534,0.24533
62.761,screen_004,screen_study,0.20776,0.18189,0.19482
62.794,screen_004,screen_study,0.15922,0.15155,0.15538
62.826,screen_004,screen_study,0.15549,0.12442,0.13995
62.861,screen_004,screen_study,0.14963,0.14955,0.14959
62.894,screen_004,screen_study,0.16841,0.21223,0.19032
62.926,screen_004,screen_study,0.18174,0.20264,0.19219
62.961,screen_004,screen_study,0.19079,0.22374,0.20727
62.993,screen_004,screen_study,0.19997,0.23991,0.21994
63.027,screen_004,screen_study,0.21599,0.25397,0.23498
63.061,screen_004,screen_study,0.221,0.25731,0.23915
63.094,screen_004,screen_study,0.21838,0.25668,0.23753
63.129,screen_004,screen_study,0.22608,0.25407,0.24008
63.161,screen_004,screen_study,0.22518,0.25488,0.24003
63.196,screen_004,screen_study,0.23371,0.26084,0.24728
63.227,screen_004,screen_study,0.23546,0.27462,0.25504
63.26,screen_004,screen_study,0.24152,0.27404,0.25778
63.294,screen_004,screen_study,0.23688,0.27623,0.25655
63.328,screen_004,screen_study,0.23442,0.2813,0.25786
63.361,screen_004,screen_study,0.23779,0.28247,0.26013
63.393,screen_004,screen_study,0.23615,0.28623,0.26119
63.426,screen_004,screen_study,0.2383,0.28132,0.25981
63.461,screen_004,screen_study,0.23605,0.28365,0.25985
63.494,screen_004,screen_study,0.23748,0.28762,0.26255
63.528,screen_004,screen_study,0.23842,0.28461,0.26151
63.56,screen_004,screen_study,0.23822,0.28459,0.2614
63.594,screen_004,screen_study,0.2448,0.28335,0.26408
63.627,screen_004,screen_study,0.24174,0.28705,0.26439
63.66,screen_004,screen_study,0.23894,0.28699,0.26297
63.694,screen_004,screen_study,0.24332,0.28412,0.26372
63.727,screen_004,screen_study,0.23826,0.28782,0.26304
63.761,screen_004,screen_study,0.24113,0.28824,0.26468
63.794,screen_004,screen_study,0.2457,0.28768,0.26669
63.828,screen_004,screen_study,0.24439,0.28921,0.2668
63.861,screen_004,screen_study,0.24163,0.29224,0.26693
63.894,screen_004,screen_study,0.24507,0.2924,0.26874
63.927,screen_004,screen_study,0.24565,0.29043,0.26804
63.961,screen_004,screen_study,0.24771,0.28765,0.26768
63.994,screen_004,screen_study,0.2435,0.29286,0.26818
64.027,screen_004,screen_study,0.24256,0.28863,0.26559
64.061,screen_004,screen_study,0.24322,0.28693,0.26508
64.094,screen_004,screen_study,0.24554,0.28898,0.26726
64.129,screen_004,screen_study,0.24477,0.28779,0.26628
64.161,screen_004,screen_study,0.24129,0.29143,0.26636
64.194,screen_004,screen_study,0.24211,0.28913,0.26562
64.227,screen_004,screen_study,0.24104,0.27903,0.26003
64.261,screen_004,screen_study,0.23368,0.2742,0.25394
64.294,screen_004,screen_study,0.23139,0.27922,0.25531
64.327,screen_004,screen_study,0.23015,0.28853,0.25934
64.361,screen_004,screen_study,0.2319,0.28852,0.26021
64.394,screen_004,screen_study,0.23171,0.28478,0.25824
64.428,screen_004,screen_study,0.23321,0.29145,0.26233
64.461,screen_004,screen_study,0.2307,0.28651,0.25861
64.494,screen_004,screen_study,0.2355,0.28447,0.25998
64.527,screen_004,screen_study,0.23218,0.28645,0.25932
64.561,screen_004,screen_study,0.23231,0.28754,0.25993
64.594,screen_004,screen_study,0.23187,0.29368,0.26278
64.627,screen_004,screen_study,0.2326,0.29315,0.26287
64.661,screen_004,screen_study,0.23173,0.28964,0.26068
64.694,screen_004,screen_study,0.23168,0.28676,0.25922
64.728,screen_004,screen_study,0.23075,0.29095,0.26085
64.761,screen_004,screen_study,0.22749,0.287,0.25725
64.795,screen_004,screen_study,0.225,0.28674,0.25587
64.827,screen_004,screen_study,0.23253,0.28869,0.26061
64.862,screen_004,screen_study,0.22957,0.27781,0.25369
64.894,screen_004,screen_study,0.22306,0.27731,0.25019
64.928,screen_004,screen_study,0.22828,0.27901,0.25365
64.962,screen_004,screen_study,0.22528,0.28306,0.25417
64.993,screen_004,screen_study,0.22961,0.28526,0.25743
65.028,screen_004,screen_study,0.22964,0.28384,0.25674
65.061,screen_004,screen_study,0.22729,0.28178,0.25453
65.095,screen_004,screen_study,0.22724,0.28438,0.25581
65.127,screen_004,screen_study,0.22835,0.28291,0.25563
65.162,screen_004,screen_study,0.22857,0.28298,0.25578
65.194,screen_004,screen_study,0.22996,0.28657,0.25827
65.227,screen_004,screen_study,0.22548,0.27872,0.2521
65.261,screen_004,screen_study,0.22247,0.28796,0.25521
65.294,screen_004,screen_study,0.22403,0.28457,0.2543
65.328,screen_004,screen_study,0.22356,0.28761,0.25559
65.361,screen_004,screen_study,0.22954,0.29339,0.26146
65.394,screen_004,screen_study,0.22905,0.28821,0.25863
65.428,screen_004,screen_study,0.22619,0.2844,0.2553
65.461,screen_004,screen_study,0.2288,0.29592,0.26236
65.494,screen_004,screen_study,0.23024,0.2978,0.26402
65.529,screen_004,screen_study,0.22251,0.2867,0.2546
65.561,screen_004,screen_study,0.2267,0.283,0.25485
65.595,screen_004,screen_study,0.22798,0.27694,0.25246
65.629,screen_004,screen_study,0.2258,0.27851,0.25215
65.661,screen_004,screen_study,0.23107,0.27056,0.25082
65.694,screen_004,screen_study,0.22462,0.29714,0.26088
65.729,screen_004,screen_study,0.21793,0.30222,0.26007
65.763,screen_004,screen_study,0.21959,0.29581,0.2577
65.794,screen_004,screen_study,0.22478,0.29035,0.25756
65.827,screen_004,screen_study,0.22765,0.29813,0.26289
65.862,screen_004,screen_study,0.2299,0.29458,0.26224
65.895,screen_004,screen_study,0.22755,0.29458,0.26106
65.928,screen_004,screen_study,0.2297,0.28815,0.25893
65.962,screen_004,screen_study,0.23358,0.29094,0.26226
65.995,screen_004,screen_study,0.23559,0.29015,0.26287
66.029,screen_004,screen_study,0.23467,0.29293,0.2638
66.062,screen_004,screen_study,0.23446,0.30386,0.26916
66.095,screen_004,screen_study,0.24078,0.30233,0.27155
66.128,screen_004,screen_study,0.2387,0.30301,0.27086
66.162,screen_004,screen_study,0.23483,0.29671,0.26577
66.195,screen_004,screen_study,0.232,0.29499,0.2635
66.228,screen_004,screen_study,0.23555,0.29398,0.26477
66.261,screen_004,screen_study,0.23788,0.30097,0.26942
66.296,screen_004,screen_study,0.24289,0.2962,0.26955
66.329,screen_004,screen_study,0.24265,0.29995,0.2713
66.362,screen_004,screen_study,0.23908,0.30124,0.27016
66.395,screen_004,screen_study,0.23651,0.29314,0.26482
66.428,screen_004,screen_study,0.23857,0.29816,0.26836
66.463,screen_004,screen_study,0.23885,0.29451,0.26668
66.494,screen_004,screen_study,0.24189,0.2976,0.26974
66.528,screen_004,screen_study,0.23743,0.29676,0.26709
66.562,screen_004,screen_study,0.22928,0.28544,0.25736
66.595,screen_004,screen_study,0.21936,0.30025,0.25981
66.628,screen_004,screen_study,0.22245,0.29715,0.2598
66.662,screen_004,screen_study,0.22326,0.30332,0.26329
66.695,screen_004,screen_study,0.22829,0.28249,0.25539
66.729,screen_004,screen_study,0.22719,0.28062,0.25391
66.762,screen_004,screen_study,0.22986,0.28482,0.25734
66.795,screen_004,screen_study,0.22846,0.28558,0.25702
66.828,screen_004,screen_study,0.22807,0.28417,0.25612
66.861,screen_004,screen_study,0.23252,0.28928,0.2609
66.896,screen_004,screen_study,0.23343,0.28587,0.25965
66.928,screen_004,screen_study,0.23433,0.29299,0.26366
66.962,screen_004,screen_study,0.23544,0.29203,0.26373
66.995,screen_004,screen_study,0.23736,0.30137,0.26937
67.029,screen_004,screen_study,0.23649,0.30587,0.27118
67.062,screen_004,screen_study,0.23791,0.30358,0.27074
67.095,screen_004,screen_study,0.23485,0.29979,0.26732
67.129,screen_004,screen_study,0.23435,0.29733,0.26584
67.162,screen_004,screen_study,0.23327,0.3033,0.26828
67.196,screen_004,screen_study,0.2311,0.30173,0.26642
67.229,screen_004,screen_study,0.23273,0.29984,0.26629
67.262,screen_004,screen_study,0.23365,0.29805,0.26585
67.295,screen_004,screen_study,0.23082,0.29885,0.26484
67.329,screen_004,screen_study,0.23115,0.29808,0.26461
67.362,screen_004,screen_study,0.23035,0.29799,0.26417
67.395,screen_004,screen_study,0.23239,0.29802,0.2652
67.429,screen_004,screen_study,0.23766,0.2709,0.25428
67.462,screen_004,screen_study,0.24276,0.26633,0.25455
67.495,screen_004,screen_study,0.23801,0.2699,0.25396
67.529,screen_004,screen_study,0.24511,0.27116,0.25814
67.562,screen_004,screen_study,0.24103,0.27194,0.25648
67.596,screen_004,screen_study,0.24353,0.27814,0.26084
67.629,screen_004,screen_study,0.24241,0.2759,0.25916
67.662,screen_004,screen_study,0.2427,0.27356,0.25813
67.695,screen_004,screen_study,0.2457,0.2785,0.2621
67.729,screen_004,screen_study,0.24718,0.28231,0.26475
67.762,screen_004,screen_study,0.24653,0.2781,0.26232
67.796,screen_004,screen_study,0.24866,0.28369,0.26617
67.829,screen_004,screen_study,0.24828,0.28123,0.26475
67.863,screen_004,screen_study,0.25057,0.2855,0.26804
67.896,screen_004,screen_study,0.24661,0.28951,0.26806
67.929,screen_004,screen_study,0.24154,0.28765,0.26459
67.963,screen_004,screen_study,0.24108,0.2888,0.26494
67.996,screen_004,screen_study,0.24318,0.29405,0.26862
68.029,screen_004,screen_study,0.24336,0.28932,0.26634
68.063,screen_004,screen_study,0.23629,0.27585,0.25607
68.096,screen_004,screen_study,0.22495,0.28122,0.25308
68.129,screen_004,screen_study,0.22324,0.29619,0.25972
68.163,screen_004,screen_study,0.2165,0.28714,0.25182
68.196,screen_004,screen_study,0.21911,0.28511,0.25211
68.229,screen_004,screen_study,0.21637,0.29243,0.2544
68.263,screen_004,screen_study,0.21708,0.29525,0.25617
68.296,screen_004,screen_study,0.21497,0.30039,0.25768
68.329,screen_004,screen_study,0.21396,0.29241,0.25318
68.363,screen_004,screen_study,0.21209,0.28888,0.25049
68.396,screen_004,screen_study,0.21344,0.28646,0.24995
68.43,screen_004,screen_study,0.21493,0.28525,0.25009
68.465,screen_004,screen_study,0.21481,0.28866,0.25174
68.496,screen_004,screen_study,0.21709,0.29075,0.25392
68.53,screen_004,screen_study,0.21395,0.28754,0.25075
68.564,screen_004,screen_study,0.21225,0.29399,0.25312
68.596,screen_004,screen_study,0.20869,0.29143,0.25006
68.63,screen_004,screen_study,0.20764,0.29689,0.25226
68.663,screen_004,screen_study,0.20775,0.29075,0.24925
68.696,screen_004,screen_study,0.21138,0.28836,0.24987
68.73,screen_004,screen_study,0.21138,0.29366,0.25252
68.762,screen_004,screen_study,0.20727,0.29854,0.25291
68.797,screen_004,screen_study,0.20814,0.29538,0.25176
68.83,screen_004,screen_study,0.20924,0.29748,0.25336
68.863,screen_004,screen_study,0.20733,0.29769,0.25251
68.897,screen_004,screen_study,0.20644,0.30501,0.25573
68.93,screen_004,screen_study,0.20956,0.30326,0.25641
68.962,screen_004,screen_study,0.20917,0.29484,0.25201
68.996,screen_004,screen_study,0.21915,0.25934,0.23925
69.03,screen_004,screen_study,0.2145,0.25827,0.23639
69.063,screen_004,screen_study,0.22213,0.25983,0.24098
69.096,screen_004,screen_study,0.2158,0.25783,0.23682
69.13,screen_004,screen_study,0.21548,0.26734,0.24141
69.163,screen_004,screen_study,0.21841,0.25973,0.23907
69.197,screen_004,screen_study,0.22036,0.26052,0.24044
69.23,screen_004,screen_study,0.2171,0.2515,0.2343
69.263,screen_004,screen_study,0.21715,0.24698,0.23206
69.297,screen_004,screen_study,0.20634,0.24967,0.22801
69.329,screen_004,screen_study,0.20842,0.2494,0.22891
69.364,screen_004,screen_study,0.20935,0.25395,0.23165
69.398,screen_004,screen_study,0.20741,0.25999,0.2337
69.429,screen_004,screen_study,0.21309,0.26217,0.23763
69.462,screen_004,screen_study,0.21453,0.25918,0.23685
69.497,screen_004,screen_study,0.21108,0.25744,0.23426
69.53,screen_004,screen_study,0.21346,0.25715,0.23531
69.563,screen_004,screen_study,0.21461,0.2614,0.23801
69.597,screen_004,screen_study,0.21299,0.26495,0.23897
69.63,screen_004,screen_study,0.21739,0.26361,0.2405
69.663,screen_004,screen_study,0.21998,0.26627,0.24313
69.697,screen_004,screen_study,0.22142,0.26488,0.24315
69.731,screen_004,screen_study,0.22398,0.2654,0.24469
69.763,screen_004,screen_study,0.21952,0.26689,0.24321
69.798,screen_004,screen_study,0.21993,0.26276,0.24135
69.83,screen_004,screen_study,0.22399,0.2612,0.2426
69.864,screen_004,screen_study,0.22276,0.26831,0.24553
69.896,screen_004,screen_study,0.2225,0.26672,0.24461
69.93,screen_004,screen_study,0.22898,0.27245,0.25071
69.963,screen_004,screen_study,0.24096,0.27238,0.25667
69.997,screen_004,screen_study,0.23843,0.28307,0.26075
70.03,screen_004,screen_study,0.24166,0.28155,0.2616
70.063,screen_004,screen_study,0.24177,0.28048,0.26113
70.097,screen_004,screen_study,0.23997,0.28553,0.26275
70.131,screen_004,screen_study,0.23848,0.28341,0.26094
70.165,screen_004,screen_study,0.23627,0.28629,0.26128
70.198,screen_004,screen_study,0.23699,0.28553,0.26126
70.23,screen_004,screen_study,0.23887,0.29009,0.26448
70.264,screen_004,screen_study,0.24234,0.29249,0.26741
70.297,screen_004,screen_study,0.24326,0.29558,0.26942
70.33,screen_004,screen_study,0.23827,0.29279,0.26553
70.363,screen_004,screen_study,0.24026,0.29226,0.26626
70.398,screen_004,screen_study,0.24138,0.28876,0.26507
70.43,screen_004,screen_study,0.24176,0.29042,0.26609
70.463,screen_004,screen_study,0.24083,0.28491,0.26287
70.497,screen_004,screen_study,0.23872,0.28612,0.26242
70.531,screen_004,screen_study,0.23854,0.28827,0.2634
70.564,screen_004,screen_study,0.23668,0.29,0.26334
70.597,screen_004,screen_study,0.2371,0.29028,0.26369
70.631,screen_004,screen_study,0.23362,0.29811,0.26586
70.663,screen_004,screen_study,0.23274,0.30037,0.26656
70.697,screen_004,screen_study,0.2361,0.29986,0.26798
70.731,screen_004,screen_study,0.23525,0.30163,0.26844
70.763,screen_004,screen_study,0.23763,0.30077,0.2692
70.797,screen_004,screen_study,0.23322,0.2945,0.26386
70.831,screen_004,screen_study,0.23421,0.29916,0.26669
70.864,screen_004,screen_study,0.23645,0.29077,0.26361
70.898,screen_004,screen_study,0.23562,0.29105,0.26334
70.93,screen_004,screen_study,0.2354,0.29168,0.26354
70.964,screen_004,screen_study,0.23944,0.29608,0.26776
70.997,screen_004,screen_study,0.23964,0.30426,0.27195
71.031,screen_004,screen_study,0.24052,0.3104,0.27546
71.064,screen_004,screen_study,0.23763,0.3057,0.27167
71.098,screen_004,screen_study,0.23991,0.30927,0.27459
71.131,screen_004,screen_study,0.23683,0.31283,0.27483
71.164,screen_004,screen_study,0.2386,0.31115,0.27487
71.197,screen_004,screen_study,0.23757,0.30927,0.27342
71.231,screen_004,screen_study,0.22982,0.27982,0.25482
71.264,screen_004,screen_study,0.21836,0.29048,0.25442
71.298,screen_004,screen_study,0.22361,0.29215,0.25788
71.33,screen_004,screen_study,0.22733,0.29649,0.26191
71.364,screen_004,screen_study,0.22952,0.30149,0.26551
71.397,screen_004,screen_study,0.22703,0.30397,0.2655
71.431,screen_004,screen_study,0.22948,0.30388,0.26668
71.464,screen_004,screen_study,0.23,0.30241,0.2662
71.498,screen_004,screen_study,0.23498,0.30711,0.27104
71.531,screen_004,screen_study,0.23338,0.30858,0.27098
71.565,screen_004,screen_study,0.23131,0.31438,0.27284
71.597,screen_004,screen_study,0.23206,0.30206,0.26706
71.63,screen_004,screen_study,0.23367,0.30827,0.27097
71.664,screen_004,screen_study,0.23308,0.31164,0.27236
71.698,screen_004,screen_study,0.23236,0.30989,0.27112
71.731,screen_004,screen_study,0.23215,0.31445,0.2733
71.764,screen_004,screen_study,0.23159,0.32167,0.27663
71.797,screen_004,screen_study,0.23129,0.33186,0.28157
71.831,screen_004,screen_study,0.23713,0.31774,0.27743
71.864,screen_004,screen_study,0.23982,0.3309,0.28536
71.898,screen_004,screen_study,0.23865,0.33072,0.28468
71.931,screen_004,screen_study,0.24354,0.32726,0.2854
71.964,screen_004,screen_study,0.24212,0.32824,0.28518
71.998,screen_004,screen_study,0.24251,0.32921,0.28586
72.032,screen_004,screen_study,0.24228,0.32036,0.28132
72.065,screen_004,screen_study,0.24315,0.32488,0.28402
72.098,screen_004,screen_study,0.24372,0.31313,0.27842
72.131,screen_004,screen_study,0.24538,0.32284,0.28411
